family_root,product_handle,sku,title,vendor,finish_name,was_tagged_primary,family_size,family_finishes_json_truncated
ATL:290,atlas-homewares-290-mb-sutton-place-rectangle-knob-1-7,ATL-290-MB,Sutton Place Rectangle Knob 1 7/16'' Modern Bronze 290-MB,Atlas Homewares,Modern Bronze,no,8,"[{""name"":""Brushed Nickel"",""handle"":""atlas-homewares-290-brn-sutton-place-rectangle-knob-1-7""},{""name"":""Champagne"",""handle"":""atlas-homewares-290-cm-sutton-place-rectangle-knob-1-7""},{""name"":""French ..."
ATL:290,atlas-homewares-290-pn-sutton-place-rectangle-knob-1-7,ATL-290-PN,Sutton Place Rectangle Knob 1 7/16'' Polished Nickel 290-PN,Atlas Homewares,Polished Nickel,no,8,"[{""name"":""Brushed Nickel"",""handle"":""atlas-homewares-290-brn-sutton-place-rectangle-knob-1-7""},{""name"":""Champagne"",""handle"":""atlas-homewares-290-cm-sutton-place-rectangle-knob-1-7""},{""name"":""French ..."
ATL:290,atlas-homewares-290-sl-sutton-place-rectangle-knob-1-7,ATL-290-SL,Sutton Place Rectangle Knob 1 7/16'' Slate 290-SL,Atlas Homewares,Slate,no,8,"[{""name"":""Brushed Nickel"",""handle"":""atlas-homewares-290-brn-sutton-place-rectangle-knob-1-7""},{""name"":""Champagne"",""handle"":""atlas-homewares-290-cm-sutton-place-rectangle-knob-1-7""},{""name"":""French ..."
ATL:290,atlas-homewares-290-vb-sutton-place-rectangle-knob-1-7,ATL-290-VB,Sutton Place Rectangle Knob 1 7/16'' Venetian Bronze 290-VB,Atlas Homewares,Venetian Bronze,no,8,"[{""name"":""Brushed Nickel"",""handle"":""atlas-homewares-290-brn-sutton-place-rectangle-knob-1-7""},{""name"":""Champagne"",""handle"":""atlas-homewares-290-cm-sutton-place-rectangle-knob-1-7""},{""name"":""French ..."
ATL:291,atlas-homewares-291-fg-sutton-place-3-cc-bar-pull,ATL-291-FG,Sutton Place 3'' cc Bar Pull 291-FG,Atlas Homewares,French Gold,no,8,"[{""name"":""Brushed Nickel"",""handle"":""atlas-homewares-291-brn-sutton-place-pull-3-cc-brushed-nickel""},{""name"":""Champagne"",""handle"":""atlas-homewares-291-cm-sutton-place-pull-3-cc-champagne""},{""name"":""..."
ATL:291,atlas-homewares-291-brn-sutton-place-pull-3-cc-brushed-nickel,ATL-291-BRN,Sutton Place Pull 3'' cc Brushed Nickel 291-BRN,Atlas Homewares,Brushed Nickel,yes,8,"[{""name"":""Brushed Nickel"",""handle"":""atlas-homewares-291-brn-sutton-place-pull-3-cc-brushed-nickel""},{""name"":""Champagne"",""handle"":""atlas-homewares-291-cm-sutton-place-pull-3-cc-champagne""},{""name"":""..."
ATL:291,atlas-homewares-291-ch-sutton-place-pull-3-cc-polished-chrome,ATL-291-CH,Sutton Place Pull 3'' cc Polished Chrome 291-CH,Atlas Homewares,Polished Chrome,no,8,"[{""name"":""Brushed Nickel"",""handle"":""atlas-homewares-291-brn-sutton-place-pull-3-cc-brushed-nickel""},{""name"":""Champagne"",""handle"":""atlas-homewares-291-cm-sutton-place-pull-3-cc-champagne""},{""name"":""..."
ATL:291,atlas-homewares-291-cm-sutton-place-pull-3-cc-champagne,ATL-291-CM,Sutton Place Pull 3'' cc Champagne 291-CM,Atlas Homewares,Champagne,no,8,"[{""name"":""Brushed Nickel"",""handle"":""atlas-homewares-291-brn-sutton-place-pull-3-cc-brushed-nickel""},{""name"":""Champagne"",""handle"":""atlas-homewares-291-cm-sutton-place-pull-3-cc-champagne""},{""name"":""..."
ATL:291,atlas-homewares-291-mb-sutton-place-pull-3-cc-modern-bronze,ATL-291-MB,Sutton Place Pull 3'' cc Modern Bronze 291-MB,Atlas Homewares,Modern Bronze,no,8,"[{""name"":""Brushed Nickel"",""handle"":""atlas-homewares-291-brn-sutton-place-pull-3-cc-brushed-nickel""},{""name"":""Champagne"",""handle"":""atlas-homewares-291-cm-sutton-place-pull-3-cc-champagne""},{""name"":""..."
ATL:291,atlas-homewares-291-pn-sutton-place-pull-3-cc-polished-nickel,ATL-291-PN,Sutton Place Pull 3'' cc Polished Nickel 291-PN,Atlas Homewares,Polished Nickel,no,8,"[{""name"":""Brushed Nickel"",""handle"":""atlas-homewares-291-brn-sutton-place-pull-3-cc-brushed-nickel""},{""name"":""Champagne"",""handle"":""atlas-homewares-291-cm-sutton-place-pull-3-cc-champagne""},{""name"":""..."
ATL:291,atlas-homewares-291-sl-sutton-place-pull-3-cc-slate,ATL-291-SL,Sutton Place Pull 3'' cc Slate 291-SL,Atlas Homewares,Slate,no,8,"[{""name"":""Brushed Nickel"",""handle"":""atlas-homewares-291-brn-sutton-place-pull-3-cc-brushed-nickel""},{""name"":""Champagne"",""handle"":""atlas-homewares-291-cm-sutton-place-pull-3-cc-champagne""},{""name"":""..."
ATL:291,atlas-homewares-291-vb-sutton-place-pull-3-cc-venetian-bronze,ATL-291-VB,Sutton Place Pull 3'' cc Venetian Bronze 291-VB,Atlas Homewares,Venetian Bronze,no,8,"[{""name"":""Brushed Nickel"",""handle"":""atlas-homewares-291-brn-sutton-place-pull-3-cc-brushed-nickel""},{""name"":""Champagne"",""handle"":""atlas-homewares-291-cm-sutton-place-pull-3-cc-champagne""},{""name"":""..."
ATL:292,atlas-homewares-292-brn-sutton-place-pull-5-1,ATL-292-BRN,Sutton Place Pull 5 1/16'' cc Brushed Nickel 292-BRN,Atlas Homewares,Brushed Nickel,yes,7,"[{""name"":""Brushed Nickel"",""handle"":""atlas-homewares-292-brn-sutton-place-pull-5-1""},{""name"":""Champagne"",""handle"":""atlas-homewares-292-cm-sutton-place-pull-5-1""},{""name"":""Modern Bronze"",""handle"":""at..."
ATL:292,atlas-homewares-292-ch-sutton-place-pull-5-1,ATL-292-CH,Sutton Place Pull 5 1/16'' cc Polished Chrome 292-CH,Atlas Homewares,Polished Chrome,no,7,"[{""name"":""Brushed Nickel"",""handle"":""atlas-homewares-292-brn-sutton-place-pull-5-1""},{""name"":""Champagne"",""handle"":""atlas-homewares-292-cm-sutton-place-pull-5-1""},{""name"":""Modern Bronze"",""handle"":""at..."
ATL:292,atlas-homewares-292-cm-sutton-place-pull-5-1,ATL-292-CM,Sutton Place Pull 5 1/16'' cc Champagne 292-CM,Atlas Homewares,Champagne,no,7,"[{""name"":""Brushed Nickel"",""handle"":""atlas-homewares-292-brn-sutton-place-pull-5-1""},{""name"":""Champagne"",""handle"":""atlas-homewares-292-cm-sutton-place-pull-5-1""},{""name"":""Modern Bronze"",""handle"":""at..."
ATL:292,atlas-homewares-292-mb-sutton-place-pull-5-1,ATL-292-MB,Sutton Place Pull 5 1/16'' cc Modern Bronze 292-MB,Atlas Homewares,Modern Bronze,no,7,"[{""name"":""Brushed Nickel"",""handle"":""atlas-homewares-292-brn-sutton-place-pull-5-1""},{""name"":""Champagne"",""handle"":""atlas-homewares-292-cm-sutton-place-pull-5-1""},{""name"":""Modern Bronze"",""handle"":""at..."
ATL:292,atlas-homewares-292-pn-sutton-place-pull-5-1,ATL-292-PN,Sutton Place Pull 5 1/16'' cc Polished Nickel 292-PN,Atlas Homewares,Polished Nickel,no,7,"[{""name"":""Brushed Nickel"",""handle"":""atlas-homewares-292-brn-sutton-place-pull-5-1""},{""name"":""Champagne"",""handle"":""atlas-homewares-292-cm-sutton-place-pull-5-1""},{""name"":""Modern Bronze"",""handle"":""at..."
ATL:292,atlas-homewares-292-sl-sutton-place-pull-5-1,ATL-292-SL,Sutton Place Pull 5 1/16'' cc Slate 292-SL,Atlas Homewares,Slate,no,7,"[{""name"":""Brushed Nickel"",""handle"":""atlas-homewares-292-brn-sutton-place-pull-5-1""},{""name"":""Champagne"",""handle"":""atlas-homewares-292-cm-sutton-place-pull-5-1""},{""name"":""Modern Bronze"",""handle"":""at..."
